"","UserName","Condition","CONFIDENCE.Pre","CONFIDENCE.Post","CONFIDENCE.Change","C.Level.Pre","NewC.Change","C.Change","Timestamp","ActivityNumber","GroupName","GameHalf","GameDay","text","Data","Technical.Constraints","Performance.Parameters","Client.and.Consultant.Requests","Design.Reasoning","Collaboration"
"1809","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:15",12,"3","Second",31,"Nassim said not to test ones that are already tested. I agree completely, as long as we know what those ones are and how they did on their attributes.",0,0,1,0,0,0
"1810","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:16",12,"3","Second",31,"So we are submitting all the designs suggested except Margaret's and Carl's",0,0,0,0,1,0
"1811","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:17",12,"3","Second",31,"Does anyone have a prototype that was close, but maybe two attributes were off that can be adjusted by changing one component?",0,0,1,0,1,0
"1812","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:17",12,"3","Second",31,"Does anyone have a prototype that was close, but maybe two attributes were off that can be adjusted by changing one component?",0,0,1,0,1,0
"1813","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:17",12,"3","Second",31,"Yes",0,0,0,0,0,0
"1814","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:19",12,"3","Second",31,"All of my prototypes basically just need to get a higher ROM and material change...",1,1,0,0,1,0
"1815","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:19",12,"3","Second",31,"Aluminum material, LiPo, ROM4*, Piezoelectric. I tried ROM3 but the agility was a little low",1,1,1,0,0,0
"1816","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:20",12,"3","Second",31,"Ok so we could throw in some more of Amelia's prototypes",0,0,0,0,1,0
"1817","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:21",12,"3","Second",31,"There's one with a payload of 492N, 278 agility, 6.53 recharge, $14390 (due to control type) and safety of 175",1,0,1,0,0,0
"1818","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:21",12,"3","Second",31,"Sounds good.",0,0,0,0,0,0
"1819","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:21",12,"3","Second",31,"Sounds good.",0,0,0,0,0,0
"1820","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:21",12,"3","Second",31,"Brandon, give Amelia the components for your suggested prototype, then we'll throw in the one I mentioned and she'll make a batch",0,0,0,0,1,0
"1821","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:22",12,"3","Second",31,"Payload and safety needs to go up, otherwise it's not bad",0,0,1,0,0,0
"1822","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:22",12,"3","Second",31,"Okay, just leave me the messge, I have to get to class. But I'll make a batch today.",0,0,0,0,1,0
"1823","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:22",12,"3","Second",31,"Thank you, Amalia",0,0,0,0,0,0
"1824","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:23",12,"3","Second",31,"No problem!",0,0,0,0,0,0
"1825","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:23",12,"3","Second",31,"I entered my new one. @Amalia: Thank you!",0,0,0,0,0,0
"1826","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:23",12,"3","Second",31,"I entered my new one. @Amalia: Thank you!",0,0,0,0,0,0
"1827","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:24",12,"3","Second",31,"@Brandon, Im sorry, where did you enter it?",0,0,0,0,0,0
"1828","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:24",12,"3","Second",31,"@Nassim: You too.",0,0,0,0,0,0
"1829","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:24",12,"3","Second",31,"I put it in REDD as ""Brandon's v2 prototype for testing""",0,0,0,0,1,0
"1830","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:24",12,"3","Second",31,"@Nassim: You too.",0,0,0,0,0,0
"1831","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:24",12,"3","Second",31,"I put it in REDD as ""Brandon's v2 prototype for testing""",0,0,0,0,1,0
"1832","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:25",12,"3","Second",31,"Oh okay! I see it, thanks!",0,0,0,0,0,0
"1833","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:25",12,"3","Second",31,"Electric, Piezoelectric, PFC, Steel, ROM 4",0,1,0,0,0,0
"1834","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:25",12,"3","Second",31,"Electric, Piezoelectric, PFC, Steel, ROM 4",0,1,0,0,0,0
"1835","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/17/2013 10:25",12,"3","Second",31,"Ok, thanks guys, I gotta go!",0,0,0,0,0,0
"1836","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:27",12,"3","Second",31,"@Amalia: The power source on that one could be changed to NiCd or LiPo possibly? That's the most direct payload up, safety down (RPN up) change I can think of.",0,1,1,0,0,0
"1837","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:27",12,"3","Second",31,"@Amalia: The power source on that one could be changed to NiCd or LiPo possibly? That's the most direct payload up, safety down (RPN up) change I can think of.",0,1,1,0,0,0
"1838","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:28",12,"3","Second",31,"I'm headed out. I'll check back in the middle of the day around 3:00 and in the evening, as well as other days.",0,0,0,0,0,0
"1839","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/17/2013 10:28",12,"3","Second",31,"I'm headed out. I'll check back in the middle of the day around 3:00 and in the evening, as well as other days.",0,0,0,0,0,0
"1840","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/19/2013 15:37",12,"3","Second",33,"Did we submit our final batch for testing yet?",0,0,0,0,1,0
"1841","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/19/2013 15:37",12,"3","Second",33,"Because I don't see it in the batches",0,0,0,0,1,0
"1842","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/20/2013 22:41",12,"3","Second",34,"I used two of mine, two of Brandon's (one with NiCd and PFC), and then Carl's. Sorry for the delay!",0,1,0,0,0,0
"1843","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/20/2013 22:48",12,"3","Second",34,"Its labeled: REDD BATCH Team 2 (10/17/13)",1,0,0,0,1,1
"1844","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:28",12,"3","Second",36,"Hi",0,0,0,0,0,0
"1845","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/22/2013 9:28",12,"3","Second",36,"Good morning.",0,0,0,0,0,0
"1846","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:28",13,"3","Second",36,"Hello",0,0,0,0,0,0
"1847","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:29",13,"3","Second",36,"sounds good",0,0,0,0,0,0
"1848","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:30",13,"3","Second",36,"What if we already finished that?",0,0,0,0,0,0
"1849","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:31",13,"3","Second",36,"ok",0,0,0,0,0,0
"1850","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/22/2013 9:49",13,"3","Second",36,"What is the difference between summarizing the results and then describing the performance?",1,0,0,0,0,0
"1851","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 9:58",13,"3","Second",36,"Ok, I think I'm ready.",0,0,0,0,0,0
"1852","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 9:58",13,"3","Second",36,"Ok, I think I'm ready.",0,0,0,0,0,0
"1853","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:59",13,"3","Second",36,"I'll be ready in a minute go ahead and start",0,0,0,0,0,0
"1854","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 9:59",13,"3","Second",36,"Ready here",0,0,0,0,0,0
"1855","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:00",13,"3","Second",36,"Ready",0,0,0,0,0,0
"1856","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:01",14,"3","Second",36,"None of the new prototypes had more than two attributes better than Maggie's previous one. Hers still seems superior.",0,0,1,0,1,0
"1857","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:01",14,"3","Second",36,"None of the new prototypes had more than two attributes better than Maggie's previous one. Hers still seems superior.",0,0,1,0,1,0
"1858","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:02",14,"3","Second",36,"I agree. Maggie's has all the qualities we need.",0,0,0,0,0,0
"1859","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:02",14,"3","Second",36,"As a refresher, what were the exact specifications for Maggie's prototype?",0,0,0,0,1,0
"1860","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:02",14,"3","Second",36,"Yeah and it seemed like the recharge intervals for Amalia's toke a large decrease then we predicted",0,0,1,0,0,0
"1861","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:03",14,"3","Second",36,"876N, 218 Deg/sec, 6.58 hrs, 13,280, safety 192",1,0,1,0,0,0
"1862","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:04",14,"3","Second",36,"What's it made of? (the components)",0,0,0,0,0,0
"1863","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:04",14,"3","Second",36,"What's it made of? (the components)",0,0,0,0,0,0
"1864","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:04",14,"3","Second",36,"Yeah, it meets all of the requirements, as well as exceeding the ideal rates in some areas",1,0,0,1,0,0
"1865","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:05",14,"3","Second",36,"@Margaret: What's your design made up of?",0,0,0,0,1,0
"1866","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:05",14,"3","Second",36,"We narrow it down to one.",0,0,0,0,0,0
"1867","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:05",14,"3","Second",36,"We narrow it down to one.",0,0,0,0,0,0
"1868","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:05",14,"3","Second",36,"So what designs do we want to choose, other than Maggie's?",0,0,0,0,1,0
"1869","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:06",13,"3","Second",36,"Aluminum, NiCd, Hydraulic, Piezoelectric, Rom 3",0,1,0,0,0,0
"1870","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:06",14,"3","Second",36,"haha",0,0,0,0,0,0
"1871","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:06",14,"3","Second",36,"Probably WonderMaterial, InfinitePowerSource, MagicActuator, Omnisensor, ROM 20",1,1,0,0,0,0
"1872","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:06",14,"3","Second",36,"Probably WonderMaterial, InfinitePowerSource, MagicActuator, Omnisensor, ROM 20",1,1,0,0,0,0
"1873","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:06",14,"3","Second",36,"Can we all agree that Maggie's is the best design?",0,0,0,0,1,0
"1874","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:06",14,"3","Second",36,"The specifications are definitely superior with hers",0,0,0,0,0,0
"1875","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:07",14,"3","Second",36,"The only things I slightly don't like about Maggie's are the recharge and agility. Those are still good, quite a bit higher than the minimum, but it's not a serious deficiency.",1,0,1,0,0,0
"1876","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:07",14,"3","Second",36,"The only things I slightly don't like about Maggie's are the recharge and agility. Those are still good, quite a bit higher than the minimum, but it's not a serious deficiency.",1,0,1,0,0,0
"1877","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:07",14,"3","Second",36,"Ok so any objections to Maggie's prototype as the best design",0,0,0,0,1,0
"1878","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:08",14,"3","Second",36,"The other attributes more than make up for it.",0,0,1,0,0,0
"1879","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:08",14,"3","Second",36,"The other attributes more than make up for it.",0,0,1,0,0,0
"1880","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:08",14,"3","Second",36,"I would disagree with that statement, the recharge interval is quite good as well as the agility, the safety I would say is the biggest concern",0,0,1,0,0,0
"1881","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Keep in mind that over 200 is bad, below 182 is ideal.",1,0,0,0,0,0
"1882","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Erm, above 225 is unusable, and over 200 is usable but not good.",1,0,0,0,0,0
"1883","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Safety (RPN) is good when it's low.",1,0,1,0,0,0
"1884","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Keep in mind that over 200 is bad, below 182 is ideal.",1,0,0,0,0,0
"1885","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Erm, above 225 is unusable, and over 200 is usable but not good.",1,0,0,0,0,0
"1886","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Safety (RPN) is good when it's low.",1,0,1,0,0,0
"1887","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"Regardless, it is still the best design",0,0,0,0,1,0
"1888","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"No, you want a high RPN",1,0,1,0,0,0
"1889","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:09",14,"3","Second",36,"whats the minimum safety rating?",0,0,1,0,1,0
"1890","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:10",14,"3","Second",36,"I thought it was when it was low.",1,0,0,0,0,0
"1891","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:10",14,"3","Second",36,""" I recommend a risk priority number no higher than 199."" from DaShawn Edwards.",1,0,0,1,1,0
"1892","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:10",14,"3","Second",36,""" I recommend a risk priority number no higher than 199."" from DaShawn Edwards.",1,0,0,1,1,0
"1893","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:11",14,"3","Second",36,"Ok, so I believe now is the time when we all say ""I vote for Maggie's"".",0,0,0,0,0,0
"1894","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:11",14,"3","Second",36,"Ok, so I believe now is the time when we all say ""I vote for Maggie's"".",0,0,0,0,0,0
"1895","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:11",14,"3","Second",36,"Nevermind I just read the e-mail wrong, you are correct",0,0,0,0,0,0
"1896","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:11",14,"3","Second",36,"Correct",0,0,0,0,0,0
"1897","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:11",14,"3","Second",36,"So there is not much we can do about the safety rating anyway",0,0,1,0,1,0
"1898","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:12",13,"3","Second",36,"Woohoo",0,0,0,0,0,0
"1899","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:13",14,"3","Second",36,"well we had to reference what the minimum specifications of one consultant to see if our design was meeting above or below what we had",0,0,0,1,1,1
"1900","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:13",14,"3","Second",36,"They helped us determine which prototype to use for the final design based on which one met the most recommended specifications",0,0,0,0,1,0
"1901","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:14",14,"3","Second",36,"The internal consultants had preferences and requirements that we needed to match up with, so we choose Maggie's because her prototype was the one that best fitted those needs.",0,0,0,1,1,0
"1902","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:14",14,"3","Second",36,"Hers passed all of the requirements and went beyond the most recommendations among all the prototypes.",0,0,0,1,1,0
"1903","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:14",14,"3","Second",36,"Hers passed all of the requirements and went beyond the most recommendations among all the prototypes.",0,0,0,1,1,0
"1904","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:15",14,"3","Second",36,"Correct",0,0,0,0,0,0
"1905","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:16",14,"3","Second",36,"exactly",0,0,0,0,0,0
"1906","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:17",14,"3","Second",36,"I agree.",0,0,0,0,0,0
"1907","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:17",14,"3","Second",36,"Yep.",0,0,0,0,0,0
"1908","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:17",14,"3","Second",36,"I agree.",0,0,0,0,0,0
"1909","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:17",14,"3","Second",36,"Yep.",0,0,0,0,0,0
"1910","carl b","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:17",14,"3","Second",36,"All right, see you guys Thursday",0,0,0,0,0,0
"1911","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:17",14,"3","Second",36,"good work team",0,0,0,0,0,1
"1912","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/22/2013 10:18",14,"3","Second",36,"Bye!",0,0,0,0,0,0
"1913","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/22/2013 10:18",14,"3","Second",36,"see you then",0,0,0,0,0,0
"1914","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 9:52",16,"3","Second",38,"What sort of a program would you suggest using to make the poster?",0,0,0,0,0,0
"1915","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 9:52",16,"3","Second",38,"What sort of a program would you suggest using to make the poster?",0,0,0,0,0,0
"1916","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 9:55",17,"3","Second",38,"@Nassim Tehrani: Thank you.",0,0,0,0,0,0
"1917","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 9:55",17,"3","Second",38,"@Nassim Tehrani: Thank you.",0,0,0,0,0,0
"1918","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:24",16,"3","Second",38,"Maggie Actuator, Brandon ROM, Fletcher Material, Amalia Battery, Carl Sensor",0,1,0,0,0,0
"1919","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:24",16,"3","Second",38,"Maggie Actuator, Brandon ROM, Fletcher Material, Amalia Battery, Carl Sensor",0,1,0,0,0,0
"1920","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:31",16,"3","Second",38,"Everyone does their references; Amalia Background (exoskeletons); Carl Problem (rescue workers); Brandon Limitations (relative attributes of components); Fletcher prototype specifications vs consultants; Maggie poster formatting and stuff; Carl engineering disciplines; Brandon non-technical issues",0,0,1,1,1,0
"1921","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:31",16,"3","Second",38,"Everyone does their references; Amalia Background (exoskeletons); Carl Problem (rescue workers); Brandon Limitations (relative attributes of components); Fletcher prototype specifications vs consultants; Maggie poster formatting and stuff; Carl engineering disciplines; Brandon non-technical issues",0,0,1,1,1,0
"1922","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:32",16,"3","Second",38,"Meet Monday 9:00 PM at the first floor computer lab in Engineering Hall in the back, behind the auditoriums.",0,0,0,0,0,0
"1923","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:32",16,"3","Second",38,"Meet Monday 9:00 PM at the first floor computer lab in Engineering Hall in the back, behind the auditoriums.",0,0,0,0,0,0
"1924","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:58",16,"3","Second",38,"Room 1249",1,0,0,0,0,0
"1925","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/24/2013 10:58",16,"3","Second",38,"Room 1249",1,0,0,0,0,0
"1926","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/25/2013 13:41",16,"3","Second",39,"Okay but they are only open until 10pm",0,0,0,0,0,0
"1927","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/27/2013 17:05",16,"3","Second",41,"The email says we're supposed to turn in the notebook WITH OUR FINAL PRESENTATION by 5:00 Monday. We should probably meet before 9:00 so that we can work on it together instead of just rehearsing it together. Tonight would be the best idea, if everyone checks in. Otherwise sometime during the day would not be the best because of varying schedules unless we only have a couple of people together at a time. Or we can all force Maggie to put the presentation together and then practice it at 9... or just not turn in the notebook at the right time.",1,0,0,0,1,0
"1928","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/27/2013 17:05",16,"3","Second",41,"The email says we're supposed to turn in the notebook WITH OUR FINAL PRESENTATION by 5:00 Monday. We should probably meet before 9:00 so that we can work on it together instead of just rehearsing it together. Tonight would be the best idea, if everyone checks in. Otherwise sometime during the day would not be the best because of varying schedules unless we only have a couple of people together at a time. Or we can all force Maggie to put the presentation together and then practice it at 9... or just not turn in the notebook at the right time.",1,0,0,0,1,0
"1929","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/27/2013 22:32",16,"3","Second",41,"So when do we want to put this thing together than?",0,0,0,0,0,0
"1930","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/27/2013 23:15",16,"3","Second",41,"I'm open 9:40-1:00 and 3:15-4:00... We don't all need to put be there at the same time to put it together as long as everyone gets to approve of it, and of course practice it.",0,0,0,0,0,0
"1931","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/27/2013 23:15",16,"3","Second",41,"I'm open 9:40-1:00 and 3:15-4:00... We don't all need to put be there at the same time to put it together as long as everyone gets to approve of it, and of course practice it.",0,0,0,0,0,0
"1932","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 10:25",16,"3","Second",42,"I'm free from 1:10-2:15 and 3:20-6",1,0,0,0,0,0
"1933","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:44",16,"3","Second",42,"I have a seminar, so i'll likely not make it???but i approve of whatever happens???.but basically I just have to rehearse speaking my part right?",0,0,0,0,0,0
"1934","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:48",16,"3","Second",42,"I attached the poster to a notebook and shared it. Does it look alright?",0,0,0,0,0,0
"1935","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:51",16,"3","Second",42,"Did you just send it?",0,0,0,0,0,0
"1936","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 16:52",16,"3","Second",42,"I can't see it when you select it in the shared space",0,0,0,0,0,1
"1937","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:52",16,"3","Second",42,"It should be in shared space under my name. I haven't submitted it yet.",0,0,0,0,0,1
"1938","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 16:53",16,"3","Second",42,"It just shows up as a blank page when you click on your name",0,0,0,0,0,0
"1939","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:53",16,"3","Second",42,"When you click it, something should show up at the bottom of your screen so you can open it",0,0,0,0,0,0
"1940","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:53",16,"3","Second",42,"click the ""file attachment:final proposal poster"" next to ""attachments"", which is under ""shared""",0,0,0,0,1,0
"1941","amalia x","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:55",16,"3","Second",42,"its blank for me as well",0,0,0,0,0,0
"1942","fletcher l","FirstGame","6","7","1","High.Pre","Pos.Change","Pos.Change","10/28/2013 16:55",16,"3","Second",42,"there are no attachments on the file",0,0,0,0,0,0
"1943","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:57",16,"3","Second",42,"I'll make a google doc",0,0,0,0,0,0
"1944","margaret n","FirstGame","4","7","3","Low.Pre","Pos.Change","Pos.Change","10/28/2013 16:59",16,"3","Second",42,"Okay, now look for ""poster on google doc"" in shared space",0,0,0,0,0,1
